,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
806,52,0.25000000000000006,10,25,50,0.9252993895233683,24.424935970849145,0.2827681252734735,-0.6023117510724433,,242124.85854693016
807,52,0.25000000000000006,10,25,100,1.0342869034177524,37.87635141059761,0.32538323405884717,-0.5940383610328246,,372031.3715199902
808,52,0.25000000000000006,15,12,50,0.8866274107867924,16.391403962822995,0.2458208347496924,-0.5266484543698791,,163457.61944631863
809,52,0.25000000000000006,15,12,100,0.9495983597944088,21.243587048398897,0.269639046058475,-0.52827784712092,,210330.28174440784
810,52,0.25000000000000006,15,25,50,0.9005243138651374,17.373533284789257,0.25109904714743947,-0.5333710244169507,,172688.41652861316
811,52,0.25000000000000006,15,25,100,0.9339636031496013,19.652305725098962,0.2624069615494762,-0.5394820693084381,,195283.48878174217
812,52,0.25000000000000006,20,12,50,0.8302652619772499,11.451613310946772,0.21419395300514132,-0.4543910425041192,,119223.1546857721
813,52,0.25000000000000006,20,12,100,0.8895602323454612,14.288497092287065,0.23352562424144518,-0.44152691874690847,,147365.72379744521
814,52,0.25000000000000006,20,25,50,0.8416548394233352,12.083723163703924,0.21883000242697936,-0.44942147655052495,,125275.55358956814
815,52,0.25000000000000006,20,25,100,0.8947248858371286,14.3973590903775,0.23419937476947328,-0.4483321275375418,,148415.04388730065
816,52,0.25000000000000006,25,12,50,0.8633466941608313,11.514590502585198,0.2146654691463068,-0.38102713806067745,,120778.19507445273
817,52,0.25000000000000006,25,12,100,0.8543162310214705,10.739798573083863,0.20870577320082107,-0.39105375354941024,,113508.94637822191
818,52,0.25000000000000006,25,25,50,0.8632798625624236,11.630071999960892,0.2155244279453472,-0.387731107003099,,121892.70591798774
819,52,0.25000000000000006,25,25,100,0.852175843550073,10.514218968801982,0.20690232221104576,-0.3965448488223486,,111327.87801942074
820,52,0.25000000000000006,30,12,50,0.8052835403154376,8.294284089136905,0.18717148963934105,-0.3758672938851039,,88787.6446196736
821,52,0.25000000000000006,30,12,100,0.8029701636342672,7.991063028326435,0.18414494048177876,-0.35981541151902624,,85952.0866152056
822,52,0.25000000000000006,30,25,50,0.8225978688183947,8.946659849185394,0.19338558691877994,-0.3779251185722256,,95019.74454110538
823,52,0.25000000000000006,30,25,100,0.8047623451897481,7.9608152985959055,0.18383787971200038,-0.3594076559243929,,85662.92664852303
824,52,0.25000000000000006,35,12,50,0.7633411062769883,6.471891056845264,0.16739765383476657,-0.35547914790801627,,71388.98514623944
825,52,0.25000000000000006,35,12,100,0.746022923203069,5.892522047952599,0.160168853361913,-0.34642099260938014,,66110.64789480696
826,52,0.25000000000000006,35,25,50,0.791564616959754,7.2532362076725,0.17636741724957838,-0.35025096787102367,,78854.22211799512
827,52,0.25000000000000006,35,25,100,0.7483465152893314,5.895152010024543,0.16020291602086445,-0.34587793627054436,,66135.87356623831
828,52,0.25000000000000006,40,12,50,0.6789239640249783,4.403417348280507,0.13863842414795946,-0.3444903623492409,,51663.0845732534
829,52,0.25000000000000006,40,12,100,0.7156238414678631,4.85997697704447,0.14576860942602266,-0.3327753708374077,,56106.06014145302
830,52,0.25000000000000006,40,25,50,0.6947880801806889,4.67568440899532,0.14295439113992647,-0.34481273946012175,,54266.28089838951
831,52,0.25000000000000006,40,25,100,0.7265761326370664,5.004311474317828,0.14791617270927393,-0.32971275179749165,,57487.98365689143
832,52,0.30000000000000004,5,12,50,0.8764507500236128,28.083766880452394,0.2961100802239005,-0.7020154354493934,,274580.2799375411
833,52,0.30000000000000004,5,12,100,0.982187708091099,47.10896065749386,0.3472970081811466,-0.6416240002197604,,454197.42013257876
834,52,0.30000000000000004,5,25,50,0.8949890629040379,30.615391321127113,0.30446223545872164,-0.6792336234531047,,298481.38430529734
835,52,0.30000000000000004,5,25,100,0.9859672189532499,47.50094472855297,0.348138675754625,-0.6454177790954378,,457898.14763479267
836,52,0.30000000000000004,10,12,50,0.9054523060531013,22.356829149848924,0.27441979842901265,-0.6064969145930965,,222430.01754246347
837,52,0.30000000000000004,10,12,100,1.050948610071895,41.13021166184358,0.333607371019361,-0.5727943740635105,,403169.53258917504
838,52,0.30000000000000004,10,25,50,0.9295358757023157,24.737052945551103,0.28397321649194884,-0.5974493255863094,,245097.18769798303
839,52,0.30000000000000004,10,25,100,1.0469211514769003,39.75737120776933,0.3302116087815796,-0.5720538784062382,,390031.99013790116
840,52,0.30000000000000004,15,12,50,0.8806780404309669,15.928493659128502,0.2432369418094411,-0.5318738124661818,,159106.8369321051
841,52,0.30000000000000004,15,12,100,0.9539568467400209,21.511402880711234,0.27080901072790864,-0.519841432018918,,212862.68712233996
842,52,0.30000000000000004,15,25,50,0.9011090567526051,17.348932415901533,0.25097004989303406,-0.5307413706365347,,172457.19888377585
843,52,0.30000000000000004,15,25,100,0.9481101060350664,20.66749101580035,0.26707763068814483,-0.5195235759999266,,204882.84916149583
