,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Rebalance,Sharpe Ratio,Total Return,Max Drawdown,Error,CAGR,Final Capital
72,12,0.25,5,25,50,M,0.7596172097785765,6.9751297756781305,-0.36828457805388387,,0.2105508799210294,78775.14581158284
73,12,0.25,5,25,50,Y,0.8724045470738548,11.094015515696416,-0.46499175790009406,,0.25783683645215083,119459.85363172615
74,12,0.25,5,25,50,6M,0.7596172097785765,6.9751297756781305,-0.36828457805388387,,0.2105508799210294,78775.14581158284
75,12,0.25,5,25,100,W,0.7756068586727866,6.031852210998565,-0.38131389904395924,,0.1966087785020476,69679.28643794711
76,12,0.25,5,25,100,Q,0.7118949527330574,5.245504217032607,-0.4498072951497454,,0.18362098388682813,61690.59553915094
77,12,0.25,5,25,100,M,0.776444752065531,6.953705156967927,-0.3740290041492072,,0.21025124131607575,78563.52198722817
78,12,0.25,5,25,100,Y,0.7959229795293243,7.655026102038631,-0.4784926952486912,,0.2196993100791822,85490.8901006786
79,12,0.25,5,25,100,6M,0.776444752065531,6.953705156967927,-0.3740290041492072,,0.21025124131607575,78563.52198722817
80,12,0.25,10,12,50,W,0.712346228259386,3.3926787082764647,-0.3611906205561483,,0.14590239203230504,43269.26793465344
81,12,0.25,10,12,50,Q,0.6349843741356392,3.0471653682139896,-0.49591115554355014,,0.1372959450116733,40072.81992889065
82,12,0.25,10,12,50,M,0.8390615677814435,5.7768594391635615,-0.381291563577453,,0.19254829741859614,67100.75899588133
83,12,0.25,10,12,50,Y,0.8394467231419903,7.1422048149112465,-0.4573775275207629,,0.21286278741937625,80619.66282244414
84,12,0.25,10,12,50,6M,0.8390615677814435,5.7768594391635615,-0.381291563577453,,0.19254829741859614,67100.75899588133
85,12,0.25,10,12,100,W,0.5606689257878414,1.9234468680697578,-0.3810553001355101,,0.10375918852933363,28796.87184698883
86,12,0.25,10,12,100,Q,0.7417860479622695,4.407356494364546,-0.42524707484241764,,0.168028547358551,53584.22820687273
87,12,0.25,10,12,100,M,0.8007017037810074,5.004712681529602,-0.3701496056846921,,0.17934614539547655,59503.73255011306
88,12,0.25,10,12,100,Y,0.8278820189022724,6.544079549275967,-0.4062174678993858,,0.20437665724913145,74758.09678916135
89,12,0.25,10,12,100,6M,0.8007017037810074,5.004712681529602,-0.3701496056846921,,0.17934614539547655,59503.73255011306
90,12,0.25,10,25,50,W,0.6934788769870575,3.16155938792668,-0.38331961589258484,,0.14021690405010778,40992.66988111321
91,12,0.25,10,25,50,Q,0.6069578578149268,2.7200757495490273,-0.4139046663124856,,0.12851003883412382,36864.11060902572
92,12,0.25,10,25,50,M,0.9173243572224267,7.246660029526468,-0.33693419187991264,,0.21428640283037814,81720.32182956184
93,12,0.25,10,25,50,Y,0.7995588547195986,5.940263368003709,-0.4132166546633398,,0.1951659458271533,68774.57709963933
94,12,0.25,10,25,50,6M,0.9173243572224267,7.246660029526468,-0.33693419187991264,,0.21428640283037814,81720.32182956184
95,12,0.25,10,25,100,W,0.6687166039167773,2.744747860610386,-0.36234982065297006,,0.1291967355827961,36886.94513968835
96,12,0.25,10,25,100,Q,0.6656544539079033,3.2197233213782845,-0.3989634910981861,,0.1416742217405189,41815.370904109164
97,12,0.25,10,25,100,M,0.8790381992915134,6.146720039078203,-0.34031178548935787,,0.19839440470767422,70820.46058988385
98,12,0.25,10,25,100,Y,0.7261400997002833,4.488070416638881,-0.4194666126719211,,0.16962222630480528,54384.06325291181
99,12,0.25,10,25,100,6M,0.8790381992915134,6.146720039078203,-0.34031178548935787,,0.19839440470767422,70820.46058988385
100,12,0.25,15,12,50,W,0.5937163996068977,1.799336469000356,-0.31926941766942013,,0.09936158751624102,28036.400506773916
