,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
0,24,0.1,5,12,50,0.925725789666477,941.7395929291364,0.3030545638176647,-0.650632407676418,,8568674.575791933
1,24,0.1,5,12,100,1.0475965279337511,2234.4839518346457,0.3472738143017402,-0.5256589854064486,,20751797.96612065
2,24,0.1,5,25,50,0.9625061268534707,1213.5963900671593,0.3158783579917477,-0.5822959553069861,,11039613.998899307
3,24,0.1,5,25,100,1.041662455738023,1833.9134768348454,0.33703055649557423,-0.525666534082644,,17033338.005105592
4,24,0.1,10,12,50,1.0882387812046999,1165.9655147127112,0.31384528465926165,-0.5714496780648612,,11869769.139953015
5,24,0.1,10,12,100,1.0222467346330875,603.4564354139218,0.28086088959471645,-0.5176433792519711,,5929373.771900563
6,24,0.1,10,25,50,1.0672269814504816,911.0673736739116,0.3013897736179132,-0.5192830517047631,,9277077.19645665
7,24,0.1,10,25,100,1.0122359299534607,517.5810491005846,0.27329729900942423,-0.47514464068253714,,5086985.084435523
8,24,0.1,15,12,50,1.018604042429041,404.6711475619455,0.26126980779827647,-0.5261462173784471,,4128051.911639549
9,24,0.1,15,12,100,0.9540753545476418,224.92056326546955,0.23305446009629227,-0.5052253031384784,,2151220.6029687533
10,24,0.1,15,25,50,0.9510744118424151,252.32553939829285,0.23852306855961736,-0.5564039644699554,,2577804.6663290476
11,24,0.1,15,25,100,0.9596389831418355,224.3542798642398,0.23293485696704064,-0.4457731235003546,,2177242.693441495
12,24,0.1,20,12,50,0.9369598115197758,176.98074902134715,0.22173974859213574,-0.5189052184056705,,1746473.6398102355
13,24,0.1,20,12,100,0.8576728704743302,93.0354621073143,0.1919808792729676,-0.4872445475745069,,901416.3206319954
14,24,0.1,20,25,50,0.9118173286700956,143.31397969348967,0.2118782288257397,-0.5007849346866114,,1416111.364721582
15,24,0.1,20,25,100,0.8626378555045825,91.88910812837749,0.19141592596298906,-0.4160917414513629,,902279.7537342345
16,24,0.1,25,12,50,0.8574037041376895,85.33199639307153,0.18804961002785814,-0.508710510755449,,845524.0277063486
17,24,0.1,25,12,100,0.8238555274090055,60.89282786325044,0.1728657940785976,-0.4526287031737648,,589671.0848396798
18,24,0.1,25,25,50,0.8653947279129459,86.28668651111016,0.18855471964883197,-0.4801125257622142,,854874.135054037
19,24,0.1,25,25,100,0.8036708340571187,52.8500111635048,0.16657242100036496,-0.4148301138746985,,519003.63809078536
20,24,0.1,30,12,50,0.8210009672085171,60.06613642647498,0.1722563783403417,-0.4825069748991451,,592071.7461963191
21,24,0.1,30,12,100,0.7905071053665149,44.10529027171656,0.15860981984576283,-0.44079344563121703,,430704.6604169829
22,24,0.1,30,25,50,0.8348084147277709,61.705718591355094,0.17345745325735162,-0.459074542359548,,609245.2982061617
23,24,0.1,30,25,100,0.810149406379986,47.87549853722023,0.16221028773934587,-0.4037154563296983,,470992.13682974916
24,24,0.1,35,12,50,0.8078900619502513,48.1215423879314,0.1624358756066029,-0.46248299911716845,,477695.5787130065
25,24,0.1,35,12,100,0.7642001116443146,33.42089390121286,0.14656688819269847,-0.4256737843591854,,328011.35329372506
26,24,0.1,35,25,50,0.8046992274925863,45.58485173543255,0.16005607393125865,-0.4498464690035383,,453288.52455456246
27,24,0.1,35,25,100,0.774875128905395,34.351562374669776,0.14774978943592032,-0.3958860177314287,,338977.51843730645
28,24,0.1,40,12,50,0.7501873050372222,31.748244428284494,0.1443614507576616,-0.45772497091336906,,316720.80908935214
29,24,0.1,40,12,100,0.707844469678472,22.152721830556846,0.1291274157373452,-0.4120345024146898,,219255.893368781
30,24,0.1,40,25,50,0.7669733367913109,33.06207405025517,0.14610258922152797,-0.4205861443206159,,329009.0342016257
31,24,0.1,40,25,100,0.7252510484775596,23.628342867913364,0.13182706392401533,-0.3753284553934366,,235106.0685775845
32,24,0.15000000000000002,5,12,50,0.9445072851184814,1105.6906350963372,0.31115498317351253,-0.5903290333380837,,10058845.495979734
33,24,0.15000000000000002,5,12,100,1.0606001544181562,2491.997770828856,0.3529632396436899,-0.5256589854064486,,23142275.75991842
34,24,0.15000000000000002,5,25,50,0.9749367391933991,1343.9545461045266,0.3210736556779221,-0.5612811984052165,,12224455.100049993
35,24,0.15000000000000002,5,25,100,1.0472930078859806,1919.6609522262402,0.3393928484705704,-0.525666534082644,,17829324.164597712
36,24,0.15000000000000002,10,12,50,1.0998298886368705,1259.8314121545843,0.31777982617658385,-0.5277607078893812,,12824524.459371198
37,24,0.15000000000000002,10,12,100,1.0304934656935547,634.7753513918015,0.2833641764750452,-0.48150153476373847,,6236594.521128638
38,24,0.15000000000000002,10,25,50,1.0788965334763363,972.2388420172513,0.30465911466130025,-0.4748896325720125,,9899281.707243877
39,24,0.15000000000000002,10,25,100,1.0243077348829923,553.9625856357583,0.2766385962180873,-0.44939789514336814,,5443867.261337783
40,24,0.15000000000000002,15,12,50,1.0270165116176404,418.7686369305398,0.26293621740872775,-0.47500757692164614,,4271505.958808279
41,24,0.15000000000000002,15,12,100,0.9590717978274834,226.44975253290775,0.2333760016425368,-0.4580987139121756,,2165781.577013804
42,24,0.15000000000000002,15,25,50,0.9630555216729729,265.07187616789207,0.24087528567161876,-0.5040214925008271,,2707509.576782683
43,24,0.15000000000000002,15,25,100,0.957189109482746,215.64284553818905,0.23105759806773896,-0.41343012717268157,,2093077.854206067
44,24,0.15000000000000002,20,12,50,0.9423114370220047,175.97917963479708,0.22147329436260677,-0.4670441704493512,,1736645.5289517918
45,24,0.15000000000000002,20,12,100,0.8522554365701148,87.24217797744058,0.18905496323540683,-0.44862696336374486,,845882.3683580445
46,24,0.15000000000000002,20,25,50,0.9102296081765974,136.94550447237745,0.20976605679687865,-0.46154949870427964,,1353619.3583635062
47,24,0.15000000000000002,20,25,100,0.8483846519800821,82.16573502137065,0.18633508897662643,-0.3992195504149757,,807831.6223092757
48,24,0.15000000000000002,25,12,50,0.8575741126682562,82.15699796682112,0.18633027162507054,-0.5127044798727731,,814428.5177044508
49,24,0.15000000000000002,25,12,100,0.8159363227962494,56.010629505031616,0.16914691139243332,-0.42636024501851943,,543156.9522384972
50,24,0.15000000000000002,25,25,50,0.8582383026888181,79.73397096443922,0.18497514231656864,-0.45598020920439286,,790697.715268616
51,24,0.15000000000000002,25,25,100,0.7843217076159416,45.59976097757876,0.1600704216035056,-0.40588170930418677,,449126.0996787933
52,24,0.15000000000000002,30,12,50,0.8135761004420529,55.005361004839564,0.16834327087026857,-0.4794874683150351,,543004.5820307466
53,24,0.15000000000000002,30,12,100,0.7772849549198746,38.98110811093534,0.15322211031568655,-0.42608484054563595,,381774.4989175467
54,24,0.15000000000000002,30,25,50,0.8229755545960712,54.9741496225302,0.1683180982372674,-0.4369636418926832,,543841.7459315455
55,24,0.15000000000000002,30,25,100,0.7989569987676051,42.30986969948804,0.15679228010306723,-0.38263825570827925,,417358.5679140581
56,24,0.15000000000000002,35,12,50,0.8019986509035736,43.95249887164123,0.15845787877437023,-0.44913093741455334,,437152.5998410068
57,24,0.15000000000000002,35,12,100,0.752554867216599,29.538396885359305,0.14127547676130003,-0.4094312232609908,,291013.3861873537
58,24,0.15000000000000002,35,25,50,0.7990147524276215,41.560193087134046,0.15601183840028843,-0.4265002563926212,,414127.04796805663
59,24,0.15000000000000002,35,25,100,0.7718712930368121,31.36613522051013,0.14384244914039335,-0.3665156686043909,,310350.98483556946
60,24,0.15000000000000002,40,12,50,0.7514595251151636,30.1380354889128,0.14213355350973367,-0.44517898153671304,,301147.86198992725
61,24,0.15000000000000002,40,12,100,0.6945481304354661,19.339287553814213,0.12348742182372274,-0.39761111777234753,,192612.71723182136
62,24,0.15000000000000002,40,25,50,0.7653215175023222,30.638036986183415,0.1428369907496232,-0.39945523579991266,,305595.01390026306
63,24,0.15000000000000002,40,25,100,0.7149395649481451,20.682902138087705,0.12626865705741608,-0.3535494716870205,,206988.42404374122
64,24,0.20000000000000004,5,12,50,0.9512044964946722,1156.5479403423928,0.3134338754549095,-0.5684596228503891,,10521093.715661671
65,24,0.20000000000000004,5,12,100,1.069186875650035,2632.811713372368,0.35583960052171504,-0.5256589854064486,,24449439.01827136
66,24,0.20000000000000004,5,25,50,0.9906302622742176,1506.6208544994195,0.32691625256269496,-0.5612811984052165,,13702948.91905948
67,24,0.20000000000000004,5,25,100,1.0532624816448801,1982.2291230588212,0.34105342362227464,-0.525666534082644,,18410138.909056894
68,24,0.20000000000000004,10,12,50,1.1081497953450459,1282.7798179340994,0.31869884734882814,-0.475200437793332,,13057943.763796717
69,24,0.20000000000000004,10,12,100,1.032420184040705,622.687515329734,0.2824123588236158,-0.4493842287208082,,6118019.725814604
70,24,0.20000000000000004,10,25,50,1.0802213025344136,949.4374784409949,0.3034642033615502,-0.4526018254635312,,9667358.039994013
71,24,0.20000000000000004,10,25,100,1.0156782244681724,511.11490298522466,0.2726799460039384,-0.44939789514336814,,5023555.869465817
72,24,0.20000000000000004,15,12,50,1.0245741218574347,395.79153332220636,0.260191363656773,-0.4371679241509492,,4037694.2198064625
73,24,0.20000000000000004,15,12,100,0.9532552926716019,209.60570908971275,0.22971356826581713,-0.4257481007043256,,2005392.2225940237
74,24,0.20000000000000004,15,25,50,0.9569098903718313,245.29375716143494,0.23717624359820144,-0.47761780434926154,,2506250.250197785
75,24,0.20000000000000004,15,25,100,0.9527799251344784,199.57732425066857,0.227396894361795,-0.39493326939270335,,1937862.0807996115
76,24,0.20000000000000004,20,12,50,0.9300324348986503,154.4260184890542,0.2153577400594784,-0.4505997261546597,,1525150.589175427
77,24,0.20000000000000004,20,12,100,0.8417183066968735,77.14181347507039,0.1834814333017709,-0.4079701544730536,,749061.092610197
78,24,0.20000000000000004,20,25,50,0.89591518381536,118.61022242398549,0.2031156989027283,-0.4386668448206772,,1173700.5359510798
