,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Rebalance,Sharpe Ratio,Total Return,Max Drawdown,Error,CAGR,Final Capital
0,12,0.2,5,12,50,W,0.7940200080462845,18.90059447700318,-0.4131806114759658,,0.20740068814908308,214006.29037503185
1,12,0.2,5,12,50,Q,0.8988616377795665,34.968238652013454,-0.4686131841081254,,0.2532862915543568,377380.57635981287
2,12,0.2,5,12,50,M,0.9364776841871191,43.27870863014802,-0.40244004193196803,,0.2698114882998641,464574.44705533504
3,12,0.2,5,12,50,Y,0.9393184880926956,49.044253746624555,-0.47951550218668715,,0.27964416743916076,525066.8375817369
4,12,0.2,5,12,50,6M,0.9364776841871191,43.27870863014802,-0.40244004193196803,,0.2698114882998641,464574.44705533504
5,12,0.2,5,12,100,W,0.8199521162006205,19.62316228705916,-0.3838422842552755,,0.21011741729853783,220148.51310140488
6,12,0.2,5,12,100,Q,0.9524487927317493,41.23509337812515,-0.39848734266910085,,0.26603594737246916,449455.3111789826
7,12,0.2,5,12,100,M,1.0072243915479588,59.14109851125502,-0.3795801970741482,,0.29455082531661914,640006.5439424841
8,12,0.2,5,12,100,Y,0.9273449615775796,46.47056457894805,-0.47840248697632476,,0.27539361749422375,505169.88760165975
9,12,0.2,5,12,100,6M,1.0072243915479588,59.14109851125502,-0.3795801970741482,,0.29455082531661914,640006.5439424841
10,12,0.2,5,25,50,W,0.7904550506631024,18.17634921491585,-0.374417643310035,,0.2045832728145487,206217.92797007403
11,12,0.2,5,25,50,Q,0.9618350534687474,49.034165020815976,-0.389803832169939,,0.27962790917440294,524960.986161065
12,12,0.2,5,25,50,M,0.9384973662655179,44.49917718483372,-0.3680659920477906,,0.27198913388448753,477379.66476566996
13,12,0.2,5,25,50,Y,0.875680992457079,34.17372136439761,-0.4649481764146651,,0.25152337365020383,369044.4608544316
14,12,0.2,5,25,50,6M,0.9384973662655179,44.49917718483372,-0.3680659920477906,,0.27198913388448753,477379.66476566996
15,12,0.2,5,25,100,W,0.7560325050376676,14.410301838936032,-0.35727750520244933,,0.18810002675097381,165218.82282420504
16,12,0.2,5,25,100,Q,0.9434241689450233,37.749565205518095,-0.402510079742819,,0.2591827381046399,408730.8864957508
17,12,0.2,5,25,100,M,1.016777961780169,59.72174562855427,-0.36804126772276996,,0.29533491410597557,640493.7136376993
18,12,0.2,5,25,100,Y,0.8352441105936687,27.15528768290764,-0.47842830359419003,,0.23409271297208933,296982.31794711744
